date,zip,territory,people_served_num,smoke_alarms_installed_num,fire_escape_plans_num,additional_hazards_num,year,month,dow,is_weekend
2017-07-23,92430,Inland Empire,6,3,0.0,0,2017,7,6,1
2015-09-20,91985,San Diego,1,1,1.0,1,2015,9,6,1
2023-11-05,92765,Orange County,3,2,0.0,0,2023,11,6,1
2016-04-26,92365,Inland Empire,1,1,0.0,1,2016,4,1,0
2019-12-26,91940,San Diego,3,4,1.0,0,2019,12,3,0
2019-07-27,92363,Inland Empire,6,4,1.0,0,2019,7,5,1
2015-06-01,90057,LA Metro,7,4,1.0,0,2015,6,0,0
2017-05-19,90126,LA Metro,9,5,2.0,2,2017,5,4,0
2019-02-28,92347,Inland Empire,3,1,,1,2019,2,3,0
2025-04-01,92698,Orange County,2,2,0.0,0,2025,4,1,0
2022-05-03,92730,Orange County,8,4,0.0,0,2022,5,1,0
2021-09-04,92740,Orange County,1,1,0.0,0,2021,9,5,1
2015-10-06,93450,Central Coast,2,2,0.0,0,2015,10,1,0
2017-04-19,92042,San Diego,0,0,1.0,1,2017,4,2,0
2024-07-02,93133,Central Coast,4,2,0.0,0,2024,7,1,0
2019-02-18,90093,LA Metro,0,0,1.0,0,2019,2,0,0
2025-01-30,92487,Inland Empire,0,0,0.0,1,2025,1,3,0
2022-03-13,90093,LA Metro,1,1,0.0,2,2022,3,6,1
2021-02-21,92331,Inland Empire,2,3,1.0,1,2021,2,6,1
2020-11-20,92166,San Diego,2,4,1.0,0,2020,11,4,0
2016-12-27,90101,LA Metro,2,1,0.0,1,2016,12,1,0
2021-01-31,92495,Inland Empire,3,3,0.0,0,2021,1,6,1
2016-10-03,93111,Central Coast,0,1,0.0,0,2016,10,0,0
2022-12-14,92313,Inland Empire,1,2,1.0,0,2022,12,2,0
2020-05-01,92411,Inland Empire,0,0,2.0,0,2020,5,4,0
2015-04-07,92492,Inland Empire,1,2,1.0,0,2015,4,1,0
2024-10-20,90052,LA Metro,2,2,0.0,0,2024,10,6,1
2019-11-24,90060,LA Metro,3,2,1.0,0,2019,11,6,1
2018-01-13,90105,LA Metro,6,4,1.0,0,2018,1,5,1
2023-03-01,92754,Orange County,14,18,2.0,0,2023,3,2,0
2023-07-01,92043,San Diego,5,2,0.0,1,2023,7,5,1
2017-10-25,90117,LA Metro,4,3,0.0,1,2017,10,2,0
2018-03-13,93453,Central Coast,3,3,0.0,1,2018,3,1,0
2019-05-22,90193,LA Metro,6,5,2.0,0,2019,5,2,0
2021-01-30,92798,Orange County,0,0,0.0,1,2021,1,5,1
2021-09-02,90053,LA Metro,6,4,0.0,0,2021,9,3,0
2024-01-29,92412,Inland Empire,0,1,0.0,0,2024,1,0,0
2024-11-12,92743,Orange County,4,3,0.0,1,2024,11,1,0
2023-09-23,90093,LA Metro,3,1,1.0,1,2023,9,5,1
2018-10-05,90172,LA Metro,2,3,0.0,1,2018,10,4,0
2017-10-12,92300,Inland Empire,4,4,0.0,1,2017,10,3,0
2024-11-03,92041,San Diego,29,14,0.0,0,2024,11,6,1
2021-04-26,92788,Orange County,0,0,0.0,1,2021,4,0,0
2015-12-19,92101,San Diego,4,3,0.0,0,2015,12,5,1
2017-09-16,92788,Orange County,4,3,0.0,2,2017,9,5,1
2019-08-10,92743,Orange County,0,0,1.0,0,2019,8,5,1
2023-03-06,92644,Orange County,3,3,1.0,0,2023,3,0,0
2024-10-29,92467,Inland Empire,2,2,1.0,1,2024,10,1,0
2022-10-22,90014,LA Metro,2,3,0.0,1,2022,10,5,1
2015-02-10,92181,San Diego,0,0,0.0,0,2015,2,1,0
2021-10-19,92386,Inland Empire,0,0,0.0,1,2021,10,1,0
2024-06-04,90017,LA Metro,1,0,0.0,0,2024,6,1,0
2016-03-08,92084,San Diego,6,7,1.0,1,2016,3,1,0
2018-07-28,93151,Central Coast,7,6,3.0,0,2018,7,5,1
2019-02-19,92025,San Diego,5,3,0.0,0,2019,2,1,0
2023-11-28,92492,Inland Empire,0,0,0.0,1,2023,11,1,0
2019-09-01,92527,Inland Empire,3,4,0.0,0,2019,9,6,1
2022-07-03,91962,San Diego,4,3,0.0,1,2022,7,6,1
2023-03-03,92305,Inland Empire,0,0,0.0,1,2023,3,4,0
2024-06-17,90144,LA Metro,8,6,0.0,0,2024,6,0,0
2023-10-28,90178,LA Metro,1,0,0.0,2,2023,10,5,1
2017-04-07,93425,Central Coast,3,2,1.0,1,2017,4,4,0
2023-10-22,92672,Orange County,10,7,1.0,1,2023,10,6,1
2018-09-28,91975,San Diego,3,3,0.0,0,2018,9,4,0
2017-12-15,92595,Inland Empire,4,2,0.0,1,2017,12,4,0
2023-01-07,91906,San Diego,1,0,1.0,0,2023,1,5,1
2024-12-09,90051,LA Metro,0,0,1.0,1,2024,12,0,0
2020-11-30,90010,LA Metro,0,1,0.0,0,2020,11,0,0
2022-11-08,91996,San Diego,0,0,1.0,0,2022,11,1,0
2024-06-06,90014,LA Metro,0,0,1.0,0,2024,6,3,0
2021-08-16,92135,San Diego,2,1,0.0,2,2021,8,0,0
2021-10-24,91900,San Diego,5,2,0.0,0,2021,10,6,1
2019-05-09,90081,LA Metro,0,2,0.0,0,2019,5,3,0
2016-12-17,92032,San Diego,2,1,0.0,0,2016,12,5,1
2016-11-16,92476,Inland Empire,0,0,1.0,0,2016,11,2,0
2022-05-31,90054,LA Metro,11,7,1.0,0,2022,5,1,0
2019-06-07,91919,San Diego,5,5,0.0,0,2019,6,4,0
2022-11-08,90126,LA Metro,9,10,1.0,0,2022,11,1,0
2019-10-25,90063,LA Metro,1,1,0.0,0,2019,10,4,0
2019-11-28,92351,Inland Empire,7,6,1.0,0,2019,11,3,0
2019-04-06,92676,Orange County,11,8,1.0,0,2019,4,5,1
2015-12-02,90009,LA Metro,2,5,0.0,0,2015,12,2,0
2018-07-13,92048,San Diego,9,5,0.0,0,2018,7,4,0
2015-12-23,92300,Inland Empire,3,3,1.0,0,2015,12,2,0
2023-04-16,92508,Inland Empire,1,0,1.0,0,2023,4,6,1
2020-03-21,90138,LA Metro,2,4,1.0,0,2020,3,5,1
2016-02-21,93498,Central Coast,1,1,0.0,0,2016,2,6,1
2025-04-14,93486,Central Coast,5,3,1.0,2,2025,4,0,0
2018-03-08,90039,LA Metro,34,19,0.0,1,2018,3,3,0
2024-02-27,90128,LA Metro,5,3,1.0,0,2024,2,1,0
2021-08-07,90175,LA Metro,1,1,0.0,0,2021,8,5,1
2019-10-28,90108,LA Metro,6,5,0.0,0,2019,10,0,0
2022-08-28,92677,Orange County,5,3,0.0,0,2022,8,6,1
2021-08-19,93428,Central Coast,0,0,2.0,1,2021,8,3,0
2015-07-13,92026,San Diego,1,3,0.0,0,2015,7,0,0
2019-06-05,92046,San Diego,2,3,1.0,1,2019,6,2,0
2024-05-09,91905,San Diego,6,3,1.0,1,2024,5,3,0
2015-12-16,90051,LA Metro,8,6,1.0,1,2015,12,2,0
2018-02-01,92479,Inland Empire,5,6,1.0,0,2018,2,3,0
2025-07-10,92588,Inland Empire,5,8,2.0,0,2025,7,3,0
2016-01-12,92713,Orange County,8,7,1.0,0,2016,1,1,0
2020-03-02,90044,LA Metro,9,7,0.0,2,2020,3,0,0
2018-06-28,92164,San Diego,0,0,0.0,1,2018,6,3,0
2024-04-26,90137,LA Metro,2,2,1.0,0,2024,4,4,0
2024-02-29,92415,Inland Empire,1,0,1.0,0,2024,2,3,0
2023-08-10,92345,Inland Empire,3,1,1.0,0,2023,8,3,0
2022-09-24,92609,Orange County,0,0,0.0,1,2022,9,5,1
2017-11-08,90127,LA Metro,20,12,0.0,0,2017,11,2,0
2018-10-29,92616,Orange County,9,3,1.0,0,2018,10,0,0
2019-07-13,90133,LA Metro,1,3,1.0,1,2019,7,5,1
2022-10-29,92369,Inland Empire,2,2,1.0,0,2022,10,5,1
2024-10-31,93494,Central Coast,8,7,,0,2024,10,3,0
2015-02-11,92639,Orange County,3,3,0.0,1,2015,2,2,0
2020-05-23,92795,Orange County,0,0,1.0,0,2020,5,5,1
2023-04-06,90181,LA Metro,10,7,0.0,1,2023,4,3,0
2024-01-19,90146,LA Metro,4,5,0.0,0,2024,1,4,0
2022-09-04,90026,LA Metro,4,3,0.0,0,2022,9,6,1
2016-07-11,92102,San Diego,3,4,0.0,0,2016,7,0,0
2022-10-09,92647,Orange County,1,0,1.0,3,2022,10,6,1
2020-01-06,90133,LA Metro,3,3,0.0,0,2020,1,0,0
2024-11-27,92389,Inland Empire,12,14,0.0,0,2024,11,2,0
2017-06-10,92111,San Diego,3,2,1.0,0,2017,6,5,1
2024-03-02,92585,Inland Empire,7,6,2.0,0,2024,3,5,1
2015-06-07,92714,Orange County,5,3,1.0,1,2015,6,6,1
2023-01-01,93442,Central Coast,3,1,0.0,1,2023,1,6,1
2019-01-21,90179,LAMetro,2,3,0.0,2,2019,1,0,0
2025-07-13,92395,Inland Empire,2,3,2.0,1,2025,7,6,1
2022-03-10,92127,San Diego,6,3,0.0,0,2022,3,3,0
2016-03-29,90162,LA Metro,1,2,0.0,0,2016,3,1,0
2015-01-23,92755,Orange County,2,2,1.0,0,2015,1,4,0
2017-11-19,90195,LA Metro,2,3,0.0,2,2017,11,6,1
2023-05-11,90069,LA Metro,1,0,1.0,0,2023,5,3,0
2018-10-04,92484,Inland Empire,0,1,1.0,0,2018,10,3,0
2022-06-11,92585,Inland Empire,2,4,,0,2022,6,5,1
2025-09-01,92651,Orange County,2,1,2.0,0,2025,9,0,0
2025-03-04,90135,LA Metro,5,6,0.0,0,2025,3,1,0
2024-07-28,92472,Inland Empire,0,0,1.0,0,2024,7,6,1
2024-03-20,90040,LA Metro,10,11,0.0,1,2024,3,2,0
2018-05-29,90031,LA Metro,14,20,0.0,0,2018,5,1,0
2016-01-20,90038,LA Metro,4,3,2.0,0,2016,1,2,0
2019-06-02,90006,LA Metro,1,1,0.0,1,2019,6,6,1
2024-02-23,92353,Inland Empire,5,4,1.0,1,2024,2,4,0
2016-10-30,92672,Orange County,2,2,2.0,0,2016,10,6,1
2019-06-13,92647,Orange County,0,1,0.0,0,2019,6,3,0
2018-05-30,92712,Orange County,6,4,0.0,0,2018,5,2,0
2020-04-03,92043,San Diego,2,4,0.0,2,2020,4,4,0
2016-10-09,92758,Orange County,5,1,0.0,0,2016,10,6,1
2024-03-15,90064,LA Metro,1,40,0.0,0,2024,3,4,0
2022-02-24,92331,Inland Empire,0,1,1.0,0,2022,2,3,0
2018-05-23,90154,LA Metro,4,5,1.0,0,2018,5,2,0
2020-04-10,92048,San Diego,3,1,0.0,0,2020,4,4,0
2022-03-30,90195,LA Metro,3,6,1.0,0,2022,3,2,0
2025-03-13,92732,Orange County,0,1,2.0,0,2025,3,3,0
2023-04-19,90039,LA Metro,3,4,0.0,2,2023,4,2,0
2025-09-07,92397,Inland Empire,5,3,4.0,0,2025,9,6,1
2015-09-01,90034,LA Metro,1,1,0.0,0,2015,9,1,0
2025-08-03,90044,LA Metro,5,3,2.0,0,2025,8,6,1
2017-06-16,92050,San Diego,5,3,0.0,0,2017,6,4,0
2022-09-26,93414,Central Coast,1,0,0.0,0,2022,9,0,0
2017-01-29,92717,Orange County,1,1,1.0,0,2017,1,6,1
2019-03-20,90078,LA Metro,2,1,1.0,0,2019,3,2,0
2023-07-28,93122,CentralCoast,0,0,2.0,0,2023,7,4,0
2019-11-22,90084,LA Metro,3,2,1.0,1,2019,11,4,0
2015-01-12,92724,Orange County,3,2,0.0,1,2015,1,0,0
2025-02-02,90188,LA Metro,2,2,0.0,1,2025,2,6,1
2024-03-12,91943,San Diego,2,1,0.0,0,2024,3,1,0
2019-10-02,92023,San Diego,0,4,0.0,0,2019,10,2,0
2015-10-06,92004,San Diego,1,0,0.0,0,2015,10,1,0
2022-02-23,93451,Central Coast,3,2,0.0,0,2022,2,2,0
2016-11-30,90103,LA Metro,2,3,0.0,2,2016,11,2,0
2018-02-28,92463,Inland Empire,2,1,0.0,1,2018,2,2,0
2022-10-28,92513,Inland Empire,7,2,1.0,0,2022,10,4,0
2018-06-07,92568,Inland Empire,1,2,1.0,1,2018,6,3,0
2018-11-13,93432,Central Coast,1,1,1.0,0,2018,11,1,0
2019-09-10,90101,LA Metro,3,4,0.0,1,2019,9,1,0
2025-07-07,92114,San Diego,1,2,1.0,1,2025,7,0,0
2017-05-03,92352,Inland Empire,0,0,,0,2017,5,2,0
2018-12-14,92505,Inland Empire,7,7,1.0,0,2018,12,4,0
2024-10-20,92472,Inland Empire,2,2,0.0,2,2024,10,6,1
2016-05-24,92421,Inland Empire,3,4,1.0,1,2016,5,1,0
2017-04-13,93107,Central Coast,5,4,2.0,0,2017,4,3,0
2016-11-03,90076,LA Metro,0,0,1.0,0,2016,11,3,0
2022-05-05,90159,LA Metro,5,5,1.0,2,2022,5,3,0
2024-01-04,92133,San Diego,0,2,0.0,0,2024,1,3,0
2024-07-27,90181,LA Metro,4,8,1.0,0,2024,7,5,1
2017-02-11,92360,Inland Empire,10,8,0.0,0,2017,2,5,1
2020-02-07,92305,Inland Empire,8,3,0.0,0,2020,2,4,0
2017-03-12,90141,LA Metro,7,3,1.0,0,2017,3,6,1
2024-02-12,90111,LA Metro,7,7,1.0,0,2024,2,0,0
2024-03-17,91904,San Diego,4,5,2.0,1,2024,3,6,1
2024-08-28,90104,LA Metro,3,4,0.0,1,2024,8,2,0
2019-03-31,93470,Central Coast,0,0,0.0,1,2019,3,6,1
2024-05-29,90103,LA Metro,2,2,0.0,0,2024,5,2,0
2025-04-11,92373,Inland Empire,14,9,0.0,0,2025,4,4,0
2023-05-30,92749,Orange County,4,2,0.0,0,2023,5,1,0
2025-01-15,90128,LA Metro,4,7,2.0,0,2025,1,2,0
2020-11-01,90131,LA Metro,1,1,0.0,0,2020,11,6,1
2023-12-31,90191,LA Metro,24,16,1.0,0,2023,12,6,1
2018-01-10,92720,Orange County,4,1,0.0,0,2018,1,2,0
2015-07-13,92621,Orange County,3,4,0.0,0,2015,7,0,0
2024-10-25,92715,Orange County,3,4,0.0,0,2024,10,4,0
2016-07-31,92755,Orange County,0,0,1.0,0,2016,7,6,1
2019-11-29,91968,San Diego,1,2,1.0,1,2019,11,4,0
2019-10-10,92574,Inland Empire,3,2,0.0,0,2019,10,3,0
2020-04-09,92478,Inland Empire,14,9,1.0,0,2020,4,3,0
2025-02-26,92182,San Diego,1,2,0.0,0,2025,2,2,0
2022-06-28,92143,San Diego,2,3,,0,2022,6,1,0
2015-05-27,91997,San Diego,10,5,1.0,0,2015,5,2,0
2021-10-16,93154,Central Coast,2,1,0.0,0,2021,10,5,1
2018-08-20,92669,Orange County,5,3,1.0,0,2018,8,0,0
2024-12-01,92141,San Diego,4,2,,0,2024,12,6,1
2017-07-25,92191,San Diego,3,1,1.0,0,2017,7,1,0
2022-11-04,90012,LA Metro,13,10,0.0,0,2022,11,4,0
2024-05-08,93153,Central Coast,7,4,4.0,0,2024,5,2,0
2015-06-04,90007,LA Metro,7,4,0.0,1,2015,6,3,0
2017-03-12,93450,Central Coast,1,1,0.0,0,2017,3,6,1
2024-03-30,90065,LA Metro,2,3,0.0,1,2024,3,5,1
2022-05-23,92634,Orange County,1,3,0.0,1,2022,5,0,0
2017-01-31,91933,San Diego,1,2,0.0,0,2017,1,1,0
2025-06-16,92384,Inland Empire,4,2,0.0,0,2025,6,0,0
2023-09-08,92354,Inland Empire,1,3,0.0,0,2023,9,4,0
2025-03-03,92537,Inland Empire,0,0,1.0,0,2025,3,0,0
2019-09-08,92519,Inland Empire,2,1,0.0,0,2019,9,6,1
2023-09-16,93137,Central Coast,2,1,0.0,0,2023,9,5,1
2023-05-07,90148,LA Metro,0,3,0.0,0,2023,5,6,1
2018-07-06,93152,Central Coast,1,1,0.0,0,2018,7,4,0
2019-03-27,90148,LA Metro,10,12,0.0,0,2019,3,2,0
2021-06-27,92798,Orange County,9,7,1.0,1,2021,6,6,1
2021-02-01,92785,Orange County,0,0,0.0,1,2021,2,0,0
2025-03-01,90031,LA Metro,9,5,0.0,0,2025,3,5,1
2021-11-04,92419,Inland Empire,7,4,0.0,0,2021,11,3,0
2019-01-10,90191,LA Metro,0,0,1.0,2,2019,1,3,0
2021-10-11,92186,San Diego,4,6,1.0,0,2021,10,0,0
2025-03-23,92400,Inland Empire,5,2,2.0,0,2025,3,6,1
2025-01-05,90197,LA Metro,0,0,1.0,0,2025,1,6,1
2017-01-19,92771,Orange County,1,2,0.0,0,2017,1,3,0
2025-02-11,92617,Orange County,4,5,1.0,1,2025,2,1,0
2015-01-11,92509,Inland Empire,13,10,1.0,0,2015,1,6,1
2023-06-20,92763,Orange County,2,2,1.0,0,2023,6,1,0
2024-11-06,90056,LA Metro,6,1,0.0,2,2024,11,2,0
2023-06-03,92351,Inland Empire,9,9,0.0,0,2023,6,5,1
2024-10-15,92687,Orange County,3,2,1.0,0,2024,10,1,0
2024-04-08,90045,LA Metro-X,5,4,0.0,0,2024,4,0,0
2023-08-30,92678,Orange County,3,3,,0,2023,8,2,0
2020-02-11,90097,LA Metro,2,2,0.0,1,2020,2,1,0
2019-09-10,92611,Orange County,5,3,0.0,1,2019,9,1,0
2021-06-20,92657,Orange County,0,1,0.0,0,2021,6,6,1
2021-11-08,92349,Inland Empire,5,4,0.0,0,2021,11,0,0
2018-09-09,92586,Inland Empire,8,3,1.0,0,2018,9,6,1
2022-12-19,92410,Inland Empire,1,2,2.0,0,2022,12,0,0
2018-10-23,90147,LA Metro,10,14,1.0,1,2018,10,1,0
2016-11-18,90119,LA Metro,2,7,1.0,1,2016,11,4,0
2021-04-14,92642,Orange County,4,3,1.0,0,2021,4,2,0
2019-05-14,90155,LA Metro,19,18,0.0,1,2019,5,1,0
2021-03-03,93183,Central Coast,2,2,1.0,0,2021,3,2,0
2019-01-06,92486,Inland Empire,14,4,1.0,0,2019,1,6,1
2024-07-23,92534,Inland Empire,9,9,0.0,1,2024,7,1,0
2019-08-18,92512,Inland Empire,3,3,2.0,1,2019,8,6,1
2022-10-12,90105,LA Metro,0,0,2.0,0,2022,10,2,0
2024-07-25,90136,LA Metro,4,3,0.0,0,2024,7,3,0
2018-04-02,92163,San Diego,5,3,0.0,1,2018,4,0,0
2019-05-14,90126,LA Metro,4,2,1.0,0,2019,5,1,0
2023-05-02,92787,Orange County,9,8,1.0,0,2023,5,1,0
2017-07-16,92597,Inland Empire,6,5,0.0,0,2017,7,6,1
2022-07-06,92092,San Diego,0,1,1.0,0,2022,7,2,0
2021-05-16,90167,LA Metro,2,2,,0,2021,5,6,1
2017-07-06,90043,LA Metro,4,3,0.0,1,2017,7,3,0
2015-10-07,90061,LA Metro,1,0,1.0,2,2015,10,2,0
2020-01-19,92595,Inland Empire,3,4,0.0,0,2020,1,6,1
2017-06-17,90127,LA Metro,0,0,0.0,1,2017,6,5,1
2024-04-06,92473,Inland Empire,10,8,1.0,2,2024,4,5,1
2018-06-13,92422,Inland Empire,6,10,2.0,0,2018,6,2,0
2019-07-16,90101,LA Metro,3,4,0.0,0,2019,7,1,0
2019-05-25,93130,Central Coast,0,0,0.0,1,2019,5,5,1
2015-11-19,92528,Inland Empire,2,2,1.0,0,2015,11,3,0
2019-06-04,92600,Orange County,4,3,3.0,1,2019,6,1,0
2023-06-29,90182,LA Metro,4,3,0.0,2,2023,6,3,0
2022-06-25,90191,LA Metro,2,5,0.0,0,2022,6,5,1
2016-02-05,93108,Central Coast,0,1,0.0,2,2016,2,4,0
2021-06-16,90103,LA Metro,12,7,1.0,2,2021,6,2,0
2023-11-28,93144,Central Coast,3,4,0.0,0,2023,11,1,0
2016-06-19,92468,Inland Empire-X,0,0,1.0,1,2016,6,6,1
2022-06-08,90188,LA Metro,1,0,0.0,0,2022,6,2,0
2019-10-29,92727,Orange County,3,3,,0,2019,10,1,0
2022-03-20,92622,Orange County,1,3,1.0,0,2022,3,6,1
2016-09-21,92603,Orange County,3,1,1.0,1,2016,9,2,0
2019-02-06,90002,LA Metro,2,3,1.0,1,2019,2,2,0
2015-11-26,91926,San Diego,4,3,2.0,0,2015,11,3,0
2016-01-23,92575,Inland Empire,0,1,1.0,0,2016,1,5,1
2018-11-02,92301,Inland Empire,1,2,1.0,0,2018,11,4,0
2017-05-21,92790,Orange County,2,2,1.0,0,2017,5,6,1
2015-11-16,92460,Inland Empire,10,6,0.0,0,2015,11,0,0
2017-03-11,91953,San Diego,1,1,0.0,0,2017,3,5,1
2024-04-13,93441,Central Coast,3,2,0.0,0,2024,4,5,1
2020-01-15,92151,San Diego,3,2,0.0,2,2020,1,2,0
2017-11-01,91912,San Diego,2,1,0.0,0,2017,11,2,0
2024-03-18,90058,LA Metro,2,2,0.0,0,2024,3,0,0
2019-02-08,92719,Orange County,7,4,1.0,0,2019,2,4,0
2023-01-22,92542,Inland Empire,8,8,0.0,0,2023,1,6,1
2017-04-18,90121,LA Metro,11,8,0.0,0,2017,4,1,0
2016-02-08,92421,Inland Empire,0,0,1.0,0,2016,2,0,0
2018-11-26,92401,Inland Empire,2,1,1.0,1,2018,11,0,0
2020-01-26,90088,LA Metro,10,9,1.0,0,2020,1,6,1
2017-12-11,91962,San Diego,7,8,0.0,0,2017,12,0,0
2024-11-23,90116,LA Metro,6,3,0.0,0,2024,11,5,1
2023-09-24,92411,Inland Empire,1,4,1.0,0,2023,9,6,1
2025-06-15,90192,LA Metro,2,2,0.0,0,2025,6,6,1
2025-06-07,90179,LA Metro,6,8,0.0,1,2025,6,5,1
2019-12-03,92154,San Diego,7,3,2.0,0,2019,12,1,0
2024-03-10,90147,LA Metro,27,20,0.0,0,2024,3,6,1
2025-03-28,92165,San Diego,2,2,0.0,0,2025,3,4,0
2018-04-16,92377,Inland Empire,2,3,0.0,0,2018,4,0,0
2020-05-14,92514,Inland Empire,0,2,0.0,0,2020,5,3,0
2022-01-04,90088,LA Metro,0,0,0.0,1,2022,1,1,0
2019-09-04,92768,Orange County,8,9,2.0,0,2019,9,2,0
2024-07-08,92311,Inland Empire,5,5,0.0,0,2024,7,0,0
2015-11-27,90054,LA Metro,4,3,2.0,0,2015,11,4,0
2021-09-25,92325,Inland Empire,0,0,1.0,0,2021,9,5,1
2017-09-14,90055,LA Metro,0,1,,0,2017,9,3,0
2024-04-27,90061,LA Metro,4,7,1.0,0,2024,4,5,1
2018-07-15,92341,Inland Empire,0,1,0.0,0,2018,7,6,1
2023-03-25,92658,Orange County,1,0,1.0,0,2023,3,5,1
2019-04-09,92566,Inland Empire,5,2,2.0,0,2019,4,1,0
2017-08-13,92492,Inland Empire,6,4,1.0,0,2017,8,6,1
2023-09-20,93498,Central Coast,0,1,0.0,1,2023,9,2,0
2025-08-02,92670,Orange County,2,3,0.0,0,2025,8,5,1
2016-10-19,93445,Central Coast,0,0,1.0,0,2016,10,2,0
2022-12-11,90009,LA Metro,7,4,0.0,0,2022,12,6,1
2017-03-13,92720,Orange County,2,2,1.0,2,2017,3,0,0
2021-05-28,93454,Central Coast,4,4,0.0,0,2021,5,4,0
2022-09-20,92309,Inland Empire,1,1,0.0,0,2022,9,1,0
2021-01-14,90135,LA Metro,6,3,1.0,0,2021,1,3,0
2024-05-23,92775,Orange County,11,3,0.0,0,2024,5,3,0
2024-07-18,92758,Orange County,0,0,1.0,1,2024,7,3,0
2015-10-28,92687,Orange County,0,0,0.0,0,2015,10,2,0
2023-12-26,92642,Orange County,2,1,1.0,0,2023,12,1,0
2023-06-22,90147,LA Metro,5,5,3.0,0,2023,6,3,0
2019-03-20,93469,Central Coast,0,0,0.0,1,2019,3,2,0
2022-01-30,93177,Central Coast,7,5,1.0,0,2022,1,6,1
2019-01-24,92078,San Diego,8,3,0.0,0,2019,1,3,0
2015-12-05,92657,Orange County,1,0,2.0,0,2015,12,5,1
2018-04-06,92610,Orange County,11,9,1.0,0,2018,4,4,0
2022-02-09,92652,Orange County,1,1,1.0,0,2022,2,2,0
2017-07-27,93114,Central Coast,2,3,2.0,1,2017,7,3,0
2025-02-23,92604,Orange County,5,3,2.0,0,2025,2,6,1
2017-10-29,92783,Orange County,7,6,0.0,0,2017,10,6,1
2020-02-28,90111,LA Metro,3,3,1.0,1,2020,2,4,0
2018-06-15,91931,San Diego,10,4,0.0,0,2018,6,4,0
2023-10-06,92007,San Diego,4,1,0.0,2,2023,10,4,0
2017-04-04,92712,Orange County,4,4,1.0,0,2017,4,1,0
2023-03-23,90154,LA Metro,0,0,1.0,0,2023,3,3,0
2017-10-20,92095,San Diego,3,1,0.0,1,2017,10,4,0
2022-04-19,90032,LA Metro,3,2,0.0,0,2022,4,1,0
2021-02-07,93487,Central Coast,8,3,2.0,0,2021,2,6,1
2016-08-05,93136,Central Coast,5,3,0.0,1,2016,8,4,0
2018-08-28,90182,LA Metro,3,2,0.0,1,2018,8,1,0
2016-09-28,92749,Orange County,5,5,0.0,1,2016,9,2,0
2018-07-04,92661,Orange County,3,2,2.0,0,2018,7,2,0
2015-06-23,90128,LA Metro,12,7,1.0,0,2015,6,1,0
2021-10-12,91986,San Diego,2,1,0.0,1,2021,10,1,0
2022-05-10,92717,Orange County,0,0,0.0,1,2022,5,1,0
2023-10-25,90142,LA Metro,0,0,0.0,1,2023,10,2,0
2019-05-24,92442,Inland Empire,8,7,0.0,1,2019,5,4,0
2020-04-14,90186,LA Metro,0,1,0.0,0,2020,4,1,0
2019-12-09,92509,Inland Empire,14,9,1.0,0,2019,12,0,0
2020-10-20,92606,Orange County,0,2,1.0,1,2020,10,1,0
2019-02-24,92087,San Diego,6,3,1.0,0,2019,2,6,1
2024-08-04,92713,Orange County,9,4,0.0,0,2024,8,6,1
2021-10-13,92051,San Diego,3,3,1.0,0,2021,10,2,0
2024-06-07,93106,Central Coast,9,4,0.0,1,2024,6,4,0
2023-11-26,92071,San Diego,3,1,0.0,0,2023,11,6,1
2018-01-18,90118,LA Metro,5,7,1.0,0,2018,1,3,0
2025-04-21,90175,LA Metro,8,9,1.0,0,2025,4,0,0
2022-04-04,90122,LA Metro,1,1,2.0,0,2022,4,0,0
2025-04-28,90052,LA Metro,2,3,2.0,0,2025,4,0,0
2016-12-12,92790,Orange County,0,6,4.0,0,2016,12,0,0
2023-11-11,92527,Inland Empire,1,1,0.0,0,2023,11,5,1
2024-11-13,93139,Central Coast,2,2,0.0,0,2024,11,2,0
2015-02-26,91969,San Diego,0,3,1.0,1,2015,2,3,0
2023-08-14,92603,Orange County,2,3,1.0,0,2023,8,0,0
2023-04-03,93484,Central Coast,1,0,0.0,0,2023,4,0,0
2024-03-19,93132,Central Coast,1,0,2.0,2,2024,3,1,0
2018-05-30,92057,San Diego,5,4,0.0,0,2018,5,2,0
2017-08-31,90196,LA Metro,10,7,0.0,1,2017,8,3,0
2023-02-12,92546,Inland Empire,8,4,0.0,0,2023,2,6,1
2024-06-20,92086,San Diego,1,3,1.0,0,2024,6,3,0
2025-04-19,90163,LA Metro,12,8,1.0,1,2025,4,5,1
2016-05-04,93153,Central Coast,12,10,1.0,1,2016,5,2,0
2020-03-04,93478,Central Coast,2,1,0.0,0,2020,3,2,0
2020-12-29,93468,Central Coast,2,5,0.0,0,2020,12,1,0
2023-02-03,90008,LA Metro,6,5,2.0,0,2023,2,4,0
2016-10-09,92654,Orange County,11,7,3.0,0,2016,10,6,1
2018-09-20,92703,Orange County,2,1,1.0,0,2018,9,3,0
2015-11-10,90013,LA Metro,2,2,0.0,0,2015,11,1,0
2015-10-13,90125,LA Metro,6,6,1.0,0,2015,10,1,0
2015-11-18,90186,LA Metro,7,7,0.0,0,2015,11,2,0
2015-11-30,90031,LA Metro,4,5,1.0,1,2015,11,0,0
2022-03-03,92457,Inland Empire,0,2,0.0,0,2022,3,3,0
2024-03-30,92382,Inland Empire,0,1,0.0,0,2024,3,5,1
2025-01-22,90166,LA Metro,15,11,0.0,0,2025,1,2,0
